""
path_num,seed,epe_explicit,500,1,"[9.8029376861362856, 26.305663520143163, 35.972426321474906, 42.837286876545136, 48.31171673162676, 52.789197344082744, 58.50910832086317, 61.609381954130463, 66.729181791635156, 67.570416741274315, 68.434176402824136, 72.712797207815413, 78.720551790524269, 81.293095612585944, 85.20447283243557, 87.938168360318315, 87.287024788202316, 91.288620989087022, 91.40506991176629, 93.79469044420361, 77.734055827803473, 78.602972269431746, 81.009690324105165, 82.306506269398341, 80.465680799588171, 81.33911822529123, 82.230132489415283, 82.165349988901283, 84.131442495339286, 86.608918042748272, 89.609834568621409, 89.638846420315858, 86.663207807471977, 86.102445117448383, 88.765855055942836, 90.661302988271245, 90.899259785542142, 91.724627425480094, 94.907198822515625, 94.555723331796514, 73.53197198350064, 71.081043448963342, 71.269103527144139, 70.296091546065412, 68.99331085534476, 68.733012346398823, 70.663856642516791, 74.336858050115339, 73.658977666017364, 75.131964013582859, 78.751894038348837, 76.531744738235261, 79.436144810675998, 78.749518211182689, 81.487736556602513, 83.01891776866897, 86.418299617939908, 84.337648086414177, 82.691842142304921, 92.55964207323278, 55.976629146837709, 56.416806021928764, 58.063495858448491, 57.906715822221223, 58.463432090834914, 58.232868168761328, 59.5330197017391, 58.795741992578542, 59.261288096601938, 58.954286966851924, 60.001648402188032, 58.597813312881534, 59.746226017758786, 59.407298903005049, 59.322156397408214, 60.528193951717064, 62.505640981872126, 63.659106787034126, 63.593665690946239, 64.252599670670278, 34.02798042577183, 34.993431219586348, 33.957845951672184, 34.044593139735944, 34.218754015271529, 35.378079595539809, 35.270835421781371, 34.041065769246082, 35.615672523172172, 35.186659948167218, 36.93694270000919, 34.587616091744216, 33.605464167831315, 34.407386942547681, 32.723225618443948, 35.896827400774711, 34.230057165494301, 34.088501168495718, 34.736406276700613, 34.038485913732465, 0.0, 0]"
path_num,seed,epe_implicit,500,1,"[1.0870310400268424, 17.381019737346286, 26.44917900406875, 32.744380342356251, 37.653365426696219, 41.895140549743395, 46.644433799963664, 49.606650816747894, 52.063969217430085, 57.27610448967139, 60.583984608322346, 62.681453450870585, 64.19687962722881, 66.832768576003033, 68.619568186148697, 69.909437891807613, 73.206219299953077, 76.225016175079034, 77.136416800227906, 80.464371865831097, 65.415491810984719, 67.524451127302456, 69.911772842086705, 72.029980344715099, 73.440828914444779, 73.732785349099942, 75.977585341302998, 77.603518063458637, 79.519200111893184, 80.280159507205639, 81.073417749174638, 83.67321916927817, 84.568923047874435, 86.644286422305768, 86.994381622114361, 88.771058536336852, 89.984899181936527, 91.083173662035492, 92.15390371268731, 93.208300800716643, 70.232003388019535, 71.187874189320794, 72.653005581251648, 73.005826321733863, 73.546989295351594, 74.235676671090175, 74.625218694210872, 75.688654358101772, 76.63219803202729, 77.570646421061127, 78.027610964971004, 78.88700992788344, 79.639278699410895, 80.568153974461481, 81.523822844684076, 82.173026213570992, 82.692833796212739, 83.727550514040232, 84.508457670418167, 85.395585951240449, 57.073383516667469, 57.48978205675229, 57.98327578804799, 58.242161831503232, 58.682512534782106, 58.989584792135915, 59.413065267466244, 59.648024832478733, 60.156146137125695, 60.620190510687415, 61.174611996843829, 61.49743985021145, 61.711793872228661, 62.128076957621147, 62.544851070543032, 62.999420978470461, 63.420586667411079, 63.975053060469186, 64.497830989937469, 64.720430516037524, 32.457885848471328, 32.725851386983614, 32.992863318430189, 33.172558623255348, 33.422147373958708, 33.487667699308737, 33.601086342009992, 33.750637531799306, 34.031664741572129, 34.246967453106386, 34.423116982557502, 34.626634844716264, 34.749002310650326, 34.961110918753967, 35.203734756977418, 35.334742263816899, 35.457724888688951, 35.659459009312364, 35.814768511168559, 36.018360021989068, 0.0, 0]"
path_num,seed,epe_analytic,500,1,"[0.0, 19.049773697612714, 26.725226636266719, 32.943915497795395, 37.375977048106826, 41.837372320733067, 46.06267131933707, 49.880868348415419, 53.521001475829749, 56.902843873772156, 59.840196160222007, 62.686677612487713, 65.300432192919601, 68.133041947503301, 71.050537857314055, 73.664164649279783, 75.601993688115328, 78.76909711158946, 80.700195274447182, 82.361111369441446, 67.595478479859949, 69.256091515085899, 71.081450740588096, 72.72140828703246, 73.962304438683631, 75.987215983367207, 76.926421267657886, 78.318976139353978, 79.950240871840791, 80.542291419368325, 82.56076381432834, 83.883053079118412, 85.221997491729809, 86.552849587301679, 88.035592611895552, 88.589974628226898, 89.933323775916591, 91.09699186221215, 92.437905573977005, 93.850130264759485, 71.312751582625964, 72.001779584053608, 72.75312632614029, 73.850219448542546, 74.438807780261982, 75.175888998124151, 76.246996943465248, 77.066509010582251, 77.340467065085491, 78.500264248158288, 79.577318365084352, 80.039783407261083, 81.008297638804507, 81.692401239664122, 82.443672648930416, 82.782587032822903, 83.551392373052053, 84.123191162888247, 84.667635777882239, 86.020254419720132, 57.852553578245349, 58.864673451106995, 59.313959095959845, 59.488412026187454, 59.922825271531522, 60.080246185263832, 60.223703592383629, 60.812894376698218, 61.609506367696063, 62.201065546930721, 62.69011802488442, 62.730147486807873, 63.042658042711814, 63.100420413162027, 63.42089567493597, 63.799044740653621, 63.772874690164194, 63.969141527789994, 64.073503780066659, 64.589870503868994, 32.603756018974018, 32.811715801135023, 33.063405921641099, 33.188102976061984, 33.321537147198477, 33.459591344524526, 33.63310508790093, 33.660574581260306, 33.744705907076252, 34.034604491540726, 34.362924404123419, 34.524318559035549, 34.686431484048079, 34.979844527749812, 35.040061767274878, 35.351386870681125, 35.532543997541076, 35.773868235669156, 35.774878821344757, 36.1525492321055, 0.0, 0]"
""
path_num,seed,epe_explicit,500,2,"[0.0, 15.585987696835646, 22.683207205167157, 29.061436936512578, 32.98456440786768, 38.023714544336784, 44.175542807445666, 49.348801962514848, 51.54855598960016, 53.617566950026749, 56.058745498892854, 57.987933634861655, 61.201698464113335, 65.56535804884814, 66.34071353023117, 67.546175599014532, 70.390906837830784, 70.717048687602144, 73.099115267043715, 73.272577923364963, 57.667134273926258, 60.488355914315349, 61.156365319932135, 65.480967943857024, 66.534192385251146, 68.359897207246306, 70.943958458700209, 72.527442376895692, 74.248969943543528, 74.930872724935071, 77.858441971983581, 81.679518338712796, 85.214481981277117, 88.619532261884629, 88.730378589596228, 90.09747049942554, 89.593337785836624, 90.266144255420386, 93.065908850258424, 92.505172039244258, 70.570456454244592, 72.242990657080981, 74.379591489623692, 74.160312251536382, 74.377504064610733, 77.020613094836477, 78.20479627681388, 78.392319619276392, 84.353101952227021, 86.300355920344856, 90.905911693943111, 89.770825873125162, 89.70662676646927, 90.008761833438157, 98.876201403513988, 92.828813872661058, 88.943681649520897, 94.852208570435849, 95.001666537777922, 98.428498500687823, 66.146589294371225, 66.678575857983574, 68.825878605295046, 69.040621128050532, 69.420361518812101, 66.673212220012886, 67.266307926918245, 66.776104662532646, 66.374830961385712, 65.759388514113937, 65.727528377232574, 64.253172886301712, 64.681022280172883, 65.15336026298516, 64.269612048205914, 64.020492848975479, 64.685280934816788, 65.361268032939307, 66.45297274058403, 67.012173347376773, 35.106347497836282, 34.943377583622784, 34.931571049603455, 35.122766638564087, 34.495227298536882, 34.77496293195663, 35.331857910323478, 35.400739768978561, 36.171943158484737, 35.419624006536083, 35.199077320474409, 35.177613902072594, 35.033208389976245, 35.416106483374818, 35.001167691608593, 34.105853963582284, 33.483734863500544, 34.089667137449084, 34.541930108158489, 38.046055849987304, 0.0, 0]"
path_num,seed,epe_implicit,500,2,"[0.0, 20.783665857208923, 26.961926618753065, 32.727119974657349, 36.90217402487621, 43.50569866191362, 46.672645737077033, 50.166132024710372, 52.323602210948515, 56.922189572849682, 59.877153228622547, 62.719378751588856, 64.301558772446867, 66.806535908333018, 67.914513521116618, 69.824599416993152, 72.658239729621101, 75.503225567474956, 77.948831664565859, 80.532885887118866, 64.849464987733839, 67.542563013193885, 69.699770677487876, 71.737175755328423, 73.481824164494412, 74.241943454112715, 76.413027683642738, 77.899485419071169, 79.565089782953919, 80.230396564455177, 81.107621631144326, 83.755472711262158, 84.57675628031437, 86.813747080622576, 87.119555563950755, 88.745004916980491, 90.030110918054191, 91.150497489326895, 92.208867606436343, 93.09573972069623, 70.278719159710647, 71.179656115912294, 72.463190104589671, 73.281008777069772, 73.522064798545344, 74.118221666938723, 74.584613324387192, 75.544419863467354, 76.828563138857433, 77.515607080536199, 78.111727215063411, 78.761713682323659, 79.550866854096782, 80.416520848645959, 81.534702349958721, 82.264254669470674, 82.722487112215646, 83.706427546563432, 84.587671929240528, 85.378470296157744, 57.070623963467675, 57.558616219608069, 57.956722455564865, 58.25749373485958, 58.681347784009077, 58.980213032715625, 59.393087996840919, 59.635896329724218, 60.173059485270457, 60.620190510687415, 61.175042790872652, 61.494734966459426, 61.758050318562169, 62.067751193042497, 62.512774598244278, 63.001501577009691, 63.420748960421875, 63.976515799797689, 64.480303148601024, 64.763062118300368, 32.446342210809156, 32.722670651658625, 33.012792902082872, 33.172558623255348, 33.435476663434507, 33.511007316762395, 33.596910718485702, 33.768106928666413, 34.031664741572129, 34.240119546614942, 34.437990062855697, 34.615364502590594, 34.752275581560589, 34.989020629316514, 35.201432512249198, 35.324304288253288, 35.484948161732639, 35.650759259147009, 35.810311996583771, 36.012227906257515, 0.0, 0]"
path_num,seed,epe_analytic,500,2,"[0.0, 19.049773697612714, 26.725226636266719, 32.943915497795395, 37.375977048106826, 41.837372320733067, 46.06267131933707, 49.880868348415419, 53.521001475829749, 56.902843873772156, 59.840196160222007, 62.686677612487713, 65.300432192919601, 68.133041947503301, 71.050537857314055, 73.664164649279783, 75.601993688115328, 78.76909711158946, 80.700195274447182, 82.361111369441446, 67.595478479859949, 69.256091515085899, 71.081450740588096, 72.72140828703246, 73.962304438683631, 75.987215983367207, 76.926421267657886, 78.318976139353978, 79.950240871840791, 80.542291419368325, 82.56076381432834, 83.883053079118412, 85.221997491729809, 86.552849587301679, 88.035592611895552, 88.589974628226898, 89.933323775916591, 91.09699186221215, 92.437905573977005, 93.850130264759485, 71.312751582625964, 72.001779584053608, 72.75312632614029, 73.850219448542546, 74.438807780261982, 75.175888998124151, 76.246996943465248, 77.066509010582251, 77.340467065085491, 78.500264248158288, 79.577318365084352, 80.039783407261083, 81.008297638804507, 81.692401239664122, 82.443672648930416, 82.782587032822903, 83.551392373052053, 84.123191162888247, 84.667635777882239, 86.020254419720132, 57.852553578245349, 58.864673451106995, 59.313959095959845, 59.488412026187454, 59.922825271531522, 60.080246185263832, 60.223703592383629, 60.812894376698218, 61.609506367696063, 62.201065546930721, 62.69011802488442, 62.730147486807873, 63.042658042711814, 63.100420413162027, 63.42089567493597, 63.799044740653621, 63.772874690164194, 63.969141527789994, 64.073503780066659, 64.589870503868994, 32.603756018974018, 32.811715801135023, 33.063405921641099, 33.188102976061984, 33.321537147198477, 33.459591344524526, 33.63310508790093, 33.660574581260306, 33.744705907076252, 34.034604491540726, 34.362924404123419, 34.524318559035549, 34.686431484048079, 34.979844527749812, 35.040061767274878, 35.351386870681125, 35.532543997541076, 35.773868235669156, 35.774878821344757, 36.1525492321055, 0.0, 0]"
""
path_num,seed,epe_explicit,500,3,"[0.0, 15.361404532829026, 24.007247113317966, 29.401828695912908, 33.336849158170409, 37.898442316488826, 40.797836126410495, 45.151198527808944, 48.683357946275521, 53.126407496705362, 55.227136825368774, 57.696965533221295, 60.443610284658568, 63.407991441839656, 66.343889730061306, 70.060468294239229, 69.487047849638103, 70.793065263297947, 72.06920281655519, 75.675180727113414, 60.656023432813349, 60.777092120022068, 62.274527708597319, 63.872787467768219, 65.250230645691133, 67.962741731720484, 68.614841191536598, 68.908282197786292, 70.084836309944762, 72.253870080535464, 73.51878307675284, 74.790163934716702, 77.971079262618588, 80.505527024979116, 84.166342433397332, 84.778038415393723, 88.184754014022232, 89.692137297113504, 93.346355389130252, 93.24063598260112, 70.457584685076057, 69.891715588565845, 69.793559052368479, 70.385588728819485, 68.549360730758906, 68.244638108825811, 68.776697625768946, 69.885798703615563, 69.882683400684044, 72.270293861741749, 77.000941260290375, 78.465380520663203, 80.580684704966771, 81.608458583859203, 83.106733274167667, 81.980969804706348, 81.460078302987057, 81.071938151379541, 83.288745687386481, 80.39613188434312, 54.752247439919202, 56.441188078481133, 57.50750573798269, 57.819062698342876, 57.666799896249678, 58.265319836555605, 60.003372431367225, 61.57772061143308, 60.730590164058036, 61.011203288180511, 63.43286239635642, 61.9331702104163, 61.770705831843848, 60.252102417042877, 59.315884729897846, 59.168434874276365, 59.756536414236507, 59.732715563916031, 59.980867230980678, 61.10220845444077, 29.201506691584562, 29.553864112957754, 30.033643526615698, 30.208967948955006, 30.387028043830615, 30.701630617902502, 31.85703707817931, 32.189160551461242, 32.270626334939443, 32.742515879012025, 32.414000322350873, 32.350846925735112, 32.945629959657296, 32.982177060888631, 33.885570090514946, 33.004503942347583, 33.463789896690919, 33.038873466321618, 37.640603246279746, 33.036081584022448, 0.0, 0]"
path_num,seed,epe_implicit,500,3,"[0.0, 20.416502298669755, 27.243497481260302, 33.226392336170925, 37.199442689458706, 43.503085459312494, 46.565771183947845, 49.966197557634018, 52.598606926659166, 56.907772642993251, 59.788248520672113, 62.454343918189849, 64.695452133109171, 66.611521755267987, 67.628024632457567, 69.605297406003345, 72.822997174928148, 76.078938554483926, 77.744803189715995, 81.12299801951616, 65.761255824414647, 68.048551619648791, 69.866819167593206, 71.450467807214011, 73.26955420875413, 74.497558799289692, 76.44686205263379, 77.639285895179327, 79.385292187190828, 80.11151531596505, 81.142446338499823, 83.538895213410896, 84.902492321761414, 86.588219357327461, 87.150378452110004, 88.773477980609215, 89.991562306245839, 91.046590144168491, 92.175773018762229, 93.060493190076414, 70.258617523293424, 71.187874189320794, 72.637628964892869, 72.895540348258564, 73.588401904104359, 74.306963512060506, 74.658055219483259, 75.695158852166358, 76.621264082217976, 77.509594207624147, 78.006383501459197, 78.909229980238322, 79.617897184676877, 80.633445617012285, 81.616701660982528, 82.232345738018793, 82.745666790526172, 83.68794877340278, 84.528648000793154, 85.403404177609104, 57.072338376882939, 57.548105710018739, 58.003874955701853, 58.292753550863033, 58.621648485163682, 59.004023376410004, 59.353133593124923, 59.683388137927594, 60.179326822001592, 60.622790753746607, 61.152714968463101, 61.494422624314481, 61.716786177560195, 62.081979545304982, 62.544851070543032, 63.017755734559465, 63.420053902541056, 63.980806159702155, 64.480303148601024, 64.696503748027382, 32.449122328964087, 32.685564700812556, 32.996338504223488, 33.1687301279458, 33.446321987509755, 33.529358037841469, 33.64701176004025, 33.764500809698774, 34.046027787314991, 34.240736327100706, 34.417498602724748, 34.599173625594275, 34.723442462118825, 35.003021672803676, 35.201361794245869, 35.307924184377278, 35.494397185583971, 35.652868858495694, 35.82380094423619, 36.017151760939932, 0.0, 0]"
